bug_number,reporter_person_key,reported_date_key,reported_dt,subject,thread_message_cnt,thread_size_window,is_acted_upon,outcome,linked_via,first_commit_dt,days_to_commit,days_to_commit_window,earliest_ship_release_dt
19439,8bf431ade1b62cf8930a0e4ad42d9965,20260325,2026-03-25,"BUG #19439: pg_stat_xact_user_tables stat not currect during the transaction",8,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19440,6e19552c76fa4820bbff5948fe05f991,20260327,2026-03-27,"BUG #19440: Memory leak in pg_stat_statements when query text file contains invalid encoding",1,1: no replies,false,no linked commit,,,,,2026-05-14
19441,8d353a4c5a84c5049abfc94b13c17ae1,20260329,2026-03-29,"BUG #19441: Backend waits for serializable snapshot indefinitely on removing temp relations",4,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19442,1fed06fbc09377766a8c0f598aa56291,20260330,2026-03-30,"BUG #19442: PL/pgSQL: domain over composite type bypasses type validation when assigning NULL (PostgreSQL 18.3)",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19443,1fed06fbc09377766a8c0f598aa56291,20260330,2026-03-30,"BUG #19443: GIN jsonb_path_ops index not used when many rows contain nested null values (PostgreSQL 18.3)",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19444,1fed06fbc09377766a8c0f598aa56291,20260330,2026-03-30,"BUG #19444: conkey field empty for domain NOT NULL constraint in pg_constraint (18.3)",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19445,1fed06fbc09377766a8c0f598aa56291,20260330,2026-03-30,"BUG #19445: Domain DEFAULT not recorded in pg_attrdef (atthasdef false) in PostgreSQL 18.3",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19446,1fed06fbc09377766a8c0f598aa56291,20260330,2026-03-30,"BUG #19446: Domain DEFAULT not reflected in system catalogs and information_schema (PG 18.3)",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19448,806b17018d3474592d2bb4303c8b8f24,20260331,2026-03-31,"BUG #19448: message There has been an error a debug file been created at installbuilder_debug_18008.xml",1,1: no replies,false,no linked commit,,,,,2026-05-14
19449,c26b620a8960350c8101f3c07b620321,20260402,2026-04-02,"BUG #19449: Massive performance degradation for complex query on Postgres 16+ (few seconds -> multiple hours)",15,4: 11+ messages,false,no linked commit,,,,,2026-05-14
19450,40cfb916bdb4270361d3436cf67e1b93,20260405,2026-04-05,"BUG #19450: Where is checksum_block.inc.c after master install?",6,3: 4-10 messages,true,linked to a fix commit,both,2026-04-07,2,2: within a week,2026-05-14
19451,83983bc885e78a03362a6ac11eb9343e,20260406,2026-04-06,"BUG #19451: In postgreSQL v13 For 1000 tables how to update from rrn column to GUID. Each table more than 2crore",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19452,8c1cdd7ae83c3a2be7bca138dd20ff5e,20260407,2026-04-07,"BUG #19452: heap-buffer-overflow in `pg_basebackup --format=tar --gzip`",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19454,b2ba728b070ddffc088d2f44bf6d530b,20260412,2026-04-12,"BUG #19454: PL/pgSQL mishandling jsonb attribute reference",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19455,f97029a2d0597cf0406f4750a7c7bafc,20260413,2026-04-13,"BUG #19455: ALTER TABLE RENAME will rename a sequence",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19456,393fe35e90a2c747289d778b153b49c2,20260415,2026-04-15,"BUG #19456: # Unit-Labeling Issue: `pg_size_pretty()` Incorrectly Labels Binary Units as Decimal Units",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19457,4cd4c1f890591b3c709254d2e02adb32,20260417,2026-04-17,"BUG #19457: RE: pgp_sym_encrypt silently accepts non-FIPS ciphers (bf, cast5, 3des) when OpenSSL is in FIPS mod",10,3: 4-10 messages,true,linked to a fix commit,both,2026-08-10,115,4: within 6 months,2026-05-14
19458,bfecb83044dfcfdd5be75ca0f1b5b3be,20260417,2026-04-17,"BUG #19458: OOM killer in jsonb_path_exists_opr (@?) with malformed JSONPath containing non-existent variables",13,4: 11+ messages,true,linked to a fix commit,both,2026-06-18,62,4: within 6 months,2026-05-14
19460,21d857bdfc0d9b4c9974985ccbc694e6,20260419,2026-04-19,"BUG #19460: FULL JOIN rewriting issue on empty queries",12,4: 11+ messages,true,linked to a fix commit,both,2026-04-20,1,1: same/next day,2026-05-14
19461,1f879cd13b75f9f492de248ac648a0ae,20260420,2026-04-20,"BUG #19461: MERGE with EXISTS subquery referencing USING clause alias fails with ""variable not found in subplan",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19462,1f879cd13b75f9f492de248ac648a0ae,20260420,2026-04-20,"BUG #19462: MERGE on partitioned table with INSERT DEFAULT VALUES fails with ""unknown action in MERGE WHEN clau",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19463,1f879cd13b75f9f492de248ac648a0ae,20260420,2026-04-20,"BUG #19463: Server crash (Assertion failure) when using MERGE statement in CTE",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19464,1f879cd13b75f9f492de248ac648a0ae,20260420,2026-04-20,"BUG #19464: Server crash (SIGABRT) with UPDATE containing multiple multi-column assignments",5,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19465,00dd34d05642ca741ea7237b716e474f,20260424,2026-04-24,"BUG #19465: Inconsistency in EXP(LN(x)) equivalence leading to different COUNT result in PostgreSQL",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19466,33f9bfab3fb894b7b7bfd5b28128c3ea,20260425,2026-04-25,"BUG #19466: Server crash (SIGSEGV) when FETCH after ALTER TYPE during open cursor",5,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19467,00dd34d05642ca741ea7237b716e474f,20260427,2026-04-27,"BUG #19467: Inconsistency in MOD() result involving POWER() and floating-point precision in PostgreSQL",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19468,33f9bfab3fb894b7b7bfd5b28128c3ea,20260427,2026-04-27,"BUG #19468: Prevent SIGSEGV on FETCH after ALTER TYPE of cursor rowtype",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19469,33f9bfab3fb894b7b7bfd5b28128c3ea,20260427,2026-04-27,"BUG #19469: Prevent SIGSEGV on FETCH after ALTER TYPE of cursor rowtype",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19470,33f9bfab3fb894b7b7bfd5b28128c3ea,20260429,2026-04-29,"BUG #19470: PostgreSQL backend aborts (assert failure) when a prepared statement returns a composite type cast t",4,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19471,c2de2644b793abb8d9a22e97fca5b999,20260506,2026-05-06,"BUG #19471: Packaging problem with ogr_fdw_18",2,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19472,784a709c47dea4149103ca10940c8c26,20260506,2026-05-06,"BUG #19472: CAST(-32768::SMALLINT AS REAL) fails with ""SMALLINT out of range"" but -32768 is valid SMALLINT value",3,2: 2-3 messages,false,no linked commit,,,,,2026-05-14
19473,c9a4a583014fc019d1cca8d84e4af529,20260508,2026-05-08,"BUG #19473: regression error in dblink: another command is already in progress",6,3: 4-10 messages,false,no linked commit,,,,,2026-05-14
19474,fe5addff86d985cbeaa2c6d62c8ea795,20260509,2026-05-09,"BUG #19474: LIKE with nondeterministic collations mis-handle literal backslashes in patterns containing escape",2,2: 2-3 messages,true,linked to a fix commit,both,2026-07-06,58,4: within 6 months,2026-05-14
19475,1ca8f7ddff6269c17af97ddf1181d38d,20260511,2026-05-11,"BUG #19475: VACUUM on a partition still warns after MAINTAIN is granted on the partitioned parent",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19476,c4ff1265bea2f571aa475fbb16435524,20260512,2026-05-12,"BUG #19476: Segmentation fault in contrib/spi",8,3: 4-10 messages,true,linked to a fix commit,discussion_link,2026-05-14,2,2: within a week,2026-08-13
19477,9351fd700344a199c4f4995d23aa8d5f,20260514,2026-05-14,"BUG #19477: pg_rewind does not rewind a diverging timeline",1,1: no replies,false,no linked commit,,,,,2026-08-13
19478,b718bbd9c674be281ec805fb6cb486d1,20260515,2026-05-15,"BUG #19478: `dblink_close` can be used for injection.",5,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19479,277d078434daf74af34f5d05a3ddcffa,20260515,2026-05-15,"BUG #19479: 04 is happening because your metadata is advertising a package version that is not actually present",1,1: no replies,false,no linked commit,,,,,2026-08-13
19480,074a266273034abf0d98373f1dba5a9b,20260515,2026-05-15,"BUG #19480: PL/Python SRF crashes (SIGSEGV) when function is replaced mid-iteration: use-after-free in PLy_funct",17,4: 11+ messages,true,linked to a fix commit,both,2026-06-21,37,4: within 6 months,2026-08-13
19481,b70e41ecc1dcccc6fa864355cfcab8cb,20260516,2026-05-16,"BUG #19481: multivariate MCV expression stats not applied for equivalent predicates on nullable side of LEFT JOI",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19482,8d353a4c5a84c5049abfc94b13c17ae1,20260516,2026-05-16,"BUG #19482: Recursive QueueFKConstraintValidation() lacks stack depth check",3,2: 2-3 messages,true,linked to a fix commit,both,2026-05-26,10,3: within a month,2026-08-13
19483,4f9baedeecd0775126d59a63af55598d,20260518,2026-05-18,"BUG #19483: pg_upgrade fails with orphan records in pg_init_priv catalog table",33,4: 11+ messages,false,no linked commit,,,,,2026-08-13
19484,1ca8f7ddff6269c17af97ddf1181d38d,20260518,2026-05-18,"BUG #19484: Segmentation fault triggered by FDW",34,4: 11+ messages,true,linked to a fix commit,discussion_link,2026-06-23,36,4: within 6 months,2026-08-13
19485,b89f5b2bf7e32644503df93e31a4f826,20260518,2026-05-18,"BUG #19485: Compilation warnings and notes with GCC 16.1.1 on new Fedora 44",1,1: no replies,true,linked to a fix commit,both,2026-06-18,31,4: within 6 months,2026-08-13
19486,836c79174fcbacf22e2a3774259fe82b,20260518,2026-05-18,"BUG #19486: Regression in SQL-language functions using XML values and IS DOCUMENT",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19487,b416e3434deb924c7ca56d92016ed87b,20260519,2026-05-19,"BUG #19487: Error while executing SQL query involving XML parsing",5,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19488,46fd412f40fd0c970c58fb3a3fcf536f,20260519,2026-05-19,"BUG #19488: Standby connection fails after dropping on login event trigger enabled always",10,3: 4-10 messages,true,linked to a fix commit,discussion_link,2026-05-26,7,2: within a week,2026-08-13
19489,5966b2085c123440f67e0e1fe2d996ce,20260520,2026-05-20,"BUG #19489: Function Name Conflict Between TimescaleDB and pg_stat_monitor Affecting Extension Upgrade",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19490,1511d7b3287e17af05ddaa4039dcaa88,20260520,2026-05-20,"BUG #19490: Streaming standby on 16.14 stops applying WAL on MultiXactOffsetSLRU when primary is 16.8",27,4: 11+ messages,true,linked to a fix commit,discussion_link,2026-05-27,7,2: within a week,2026-08-13
19491,1ca8f7ddff6269c17af97ddf1181d38d,20260522,2026-05-22,"BUG #19491: Segmentation fault triggered by IS NULL",9,3: 4-10 messages,true,linked to a fix commit,discussion_link,2026-06-11,20,3: within a month,2026-08-13
19492,b718bbd9c674be281ec805fb6cb486d1,20260524,2026-05-24,"BUG #19492: intarray: fix variable stats leak in _int_matchsel",3,2: 2-3 messages,true,linked to a fix commit,both,2026-05-25,1,1: same/next day,2026-08-13
19493,c4ff1265bea2f571aa475fbb16435524,20260526,2026-05-26,"BUG #19493: Assertion failure in pg_plan_advice with EXISTS subquery and DO_NOT_SCAN advice",11,4: 11+ messages,true,linked to a fix commit,discussion_link,2026-05-29,3,2: within a week,2026-08-13
19494,8d353a4c5a84c5049abfc94b13c17ae1,20260526,2026-05-26,"BUG #19494: Error on transaction commit inside pipeline triggers psql's Assert",10,3: 4-10 messages,true,linked to a fix commit,discussion_link,2026-06-02,7,2: within a week,2026-08-13
19496,8168891f95f1ec90483af8aacba694bd,20260527,2026-05-27,"BUG #19496: Assert(""ItemPointerIsValid(pointer)"") when using pageinspect",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19498,b70e41ecc1dcccc6fa864355cfcab8cb,20260527,2026-05-27,"BUG #19498: Anonymous ROW() field expansion fails after scalar subquery relay",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19499,c08c53313abe77cacbee67d920b85483,20260528,2026-05-28,"BUG #19499: Extensions Powa and Powa-archivist are missing in official download repository",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19500,c4ff1265bea2f571aa475fbb16435524,20260528,2026-05-28,"BUG #19500: pgrepack logical decoding plugin can crash assert builds via SQL decoding API",14,4: 11+ messages,true,linked to a fix commit,discussion_link,2026-06-09,12,3: within a month,2026-08-13
19501,b718bbd9c674be281ec805fb6cb486d1,20260529,2026-05-29,"BUG #19501: btree_gist: use float4/float8 comparison functions to handle NaN correctly",2,2: 2-3 messages,true,linked to a fix commit,both,2026-07-01,33,4: within 6 months,2026-08-13
19502,f0648ca3f3ce0b878317c7b7f04e3d64,20260531,2026-05-31,"BUG #19502: unix_socket_group doesn't work anymore",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19504,40cfb916bdb4270361d3436cf67e1b93,20260602,2026-06-02,"BUG #19504: Segmentation fault in plpython3u function (pg19)",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19505,5bd73b780ffdfc39395663a82e653c99,20260602,2026-06-02,"BUG #19505: Some weird spikes postgresql processes in database (up to 200k sometime) without apparent reasons.",4,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19506,29bc2e3837b26f1b29fe89dec704cd10,20260603,2026-06-03,"BUG #19506: LOAD '$libdir/...' inside extension scripts ignores dynamic_library_path with extension_control_path",8,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19507,c1b6a11feeac84ae77a137448062e0d0,20260604,2026-06-04,"BUG #19507: Auto-named partition table constraint conflicts",7,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19508,c4ff1265bea2f571aa475fbb16435524,20260604,2026-06-04,"BUG #19508: pg_buffercache_pages() crashes the backend with an incompatible caller-supplied record definition",10,3: 4-10 messages,true,linked to a fix commit,both,2026-06-10,6,2: within a week,2026-08-13
19509,2ddfefb416c8628de392c652f9a367ee,20260604,2026-06-04,"BUG #19509: Typo in 19 beta release notes (debug_print_parse)",4,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19511,2aef9acab59b7308f2dcefab1c32ffd7,20260605,2026-06-05,"BUG #19511: contrib/dblink: NULL dereference in dblink_get_notify() when called without a prior connection",5,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19512,a713ed1f5e57223b73572d1fbbb05df4,20260605,2026-06-05,"BUG #19512: PG 17.10: SIGSEGV in build_minmax_path (planner) and hash_bytes (HashAgg executor)",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19513,4f9baedeecd0775126d59a63af55598d,20260607,2026-06-07,"BUG #19513: pg_upgrade fails with orphan records in pg_init_priv catalog table",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19514,00823f119c809b5a442e8bec6ab94908,20260608,2026-06-08,"BUG #19514: pg_hba error when configuring SSL Replication",1,1: no replies,false,no linked commit,,,,,2026-08-13
19515,739dcbc509154aa80afad7c832dd1790,20260610,2026-06-10,"BUG #19515: Creating a faulty BRIN operator class can cause the server to crash when used.",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19516,c1b6a11feeac84ae77a137448062e0d0,20260610,2026-06-10,"BUG #19516: Mixup of OLD/NEW with RETURNING when parenthesized",2,2: 2-3 messages,true,linked to a fix commit,bug_ref,2026-06-11,1,1: same/next day,2026-08-13
19517,a5d41f38f8b231012e03dd23928c6bb3,20260610,2026-06-10,"BUG #19517: Eager Aggregation produces wrong count(*) when pushed into RHS of Hash Semi Join",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19518,1eedf903bee1ca3bee39d3b5c5ac92e5,20260612,2026-06-12,"BUG #19518: Path resolution for loading a function fails, if postgres is somewhere in the path.",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19519,8d353a4c5a84c5049abfc94b13c17ae1,20260614,2026-06-14,"BUG #19519: REPACK can fail due to missing chunk for toast value",27,4: 11+ messages,false,no linked commit,,,,,2026-08-13
19520,c239cd401435fb7eda9279e6deb6e4a2,20260614,2026-06-14,"BUG #19520: PANIC when concurrently manipulating stored procedures with pg_stat_statements and track_functions =",17,4: 11+ messages,true,linked to a fix commit,discussion_link,2026-06-18,4,2: within a week,2026-08-13
19521,723902cc8997dc1d3b3f1442bbfc79b5,20260615,2026-06-15,"BUG #19521: After a minor PostgreSQL update from 14.22 to 14.23, the database goes into an infinite loop.",7,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19523,892a2d7dde43b83d5824161c4c17dd7a,20260618,2026-06-18,"BUG #19523: psql tab-completion shadows pg_db_role_setting",5,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19524,bae420d26742d3f7c700c9b71f3b1100,20260618,2026-06-18,"BUG #19524: In `contrib/btree_gist` float4/float8 GiST index operations, handling NaN values with raw C operator",16,4: 11+ messages,true,linked to a fix commit,both,2026-07-01,13,3: within a month,2026-08-13
19525,bae420d26742d3f7c700c9b71f3b1100,20260618,2026-06-18,"BUG #19525: In `contrib/dict_int`, handling a token whose first byte is a null byte causes `pnstrdup()` .",4,3: 4-10 messages,true,linked to a fix commit,discussion_link,2026-07-05,17,3: within a month,2026-08-13
19527,bae420d26742d3f7c700c9b71f3b1100,20260618,2026-06-18,"BUG #19527: Double-Abort Crash in `ResOwnerReleaseOSSLCipher` via `encrypt_iv` with Oversized Input",2,2: 2-3 messages,true,linked to a fix commit,both,2026-06-22,4,2: within a week,2026-08-13
19528,bae420d26742d3f7c700c9b71f3b1100,20260619,2026-06-19,"BUG #19528: Assert failure in generate_normalized_query() via Squashed Array Literals",3,2: 2-3 messages,true,linked to a fix commit,discussion_link,2026-08-10,52,4: within 6 months,2026-08-13
19529,503b5fcf6b31d6556a778465dfcc497b,20260619,2026-06-19,"BUG #19529: Documentation appears inconsistent with pg_dump --statistics behavior for CREATE STATISTICS objects",3,2: 2-3 messages,true,linked to a fix commit,discussion_link,2026-06-22,3,2: within a week,2026-08-13
19530,256eaa11db7c4dbb74dea8691295e412,20260621,2026-06-21,"BUG #19530: Crash (SIGSEGV/SIGBUS) in parallel B-tree index vacuum during plain VACUUM",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19531,dc59c87523f09593b2c033bd4f21f73c,20260624,2026-06-24,"BUG #19531: Inconsistent Error Messages for the Same SQL Query",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19532,6c30eabbe1dd4dd0fe51d94f93f4caa0,20260624,2026-06-24,"BUG #19532: Window run-condition optimization can produce wrong results for count() window aggregates",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19533,6c30eabbe1dd4dd0fe51d94f93f4caa0,20260624,2026-06-24,"BUG #19533: Wrong results from WindowAgg run-condition pushdown on count() with EXCLUDE CURRENT ROW",15,4: 11+ messages,true,linked to a fix commit,both,2026-07-07,13,3: within a month,2026-08-13
19534,6c30eabbe1dd4dd0fe51d94f93f4caa0,20260624,2026-06-24,"BUG #19534: Qual pushdown across a window subquery is unsafe with nondeterministic partition collations",6,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19535,6c30eabbe1dd4dd0fe51d94f93f4caa0,20260624,2026-06-24,"BUG #19535: Splitting window input targets can break same-level SRF lockstep semantics",2,2: 2-3 messages,true,linked to a fix commit,both,2026-06-30,6,2: within a week,2026-08-13
19536,1e601172fe74b93ad3de03b8cb39bd09,20260624,2026-06-24,"BUG #19536: UPDATE RETURNING OLD value is stale after concurrent update when table has a BEFORE UPDATE trigger",7,3: 4-10 messages,true,linked to a fix commit,both,2026-07-08,14,3: within a month,2026-08-13
19537,2891fa603e9d32ff5acda1bfa4b84154,20260626,2026-06-26,"BUG #19537: Authentication failed regardless of typing exactly my password set from sudo passwd postgres",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19538,72f609644a263e80fcc60bcf357dbb32,20260629,2026-06-29,"BUG #19538: ALTER SYSTEM adds extra quotes",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19539,50281588c64e1a772f70d83007e4832f,20260629,2026-06-29,"BUG #19539: psql 17.6 on Windows 11 prints random garbage characters in Russian localized output of \d",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19540,1f7511c5daf28a6d1a3519a086e67de3,20260630,2026-06-30,"BUG #19540: Inconsistent integer-to-octal formatting for permission GUCs in pg_settings (boot_val vs setting)",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19541,1b493e14036894e2d73e20eba874be57,20260630,2026-06-30,"BUG #19541: Postgresql failed to run 150+ tests on both debug and release configurations with VS 2026 on Windows",5,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19542,284c395f2629ef44e21325eeee53358c,20260703,2026-07-03,"BUG #19542: Boolean syntax in GRAPH_TABLE",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19543,883d487bb2bfdeb91a298fe5b7139e2e,20260703,2026-07-03,"BUG #19543: ALTER RULE ... RENAME accepts reserved name ""_RETURN"" for a non-view rule; breaks a restored dump",2,2: 2-3 messages,true,linked to a fix commit,both,2026-07-04,1,1: same/next day,2026-08-13
19544,33f9bfab3fb894b7b7bfd5b28128c3ea,20260706,2026-07-06,"BUG #19544: PostgreSQL 18.3 backend crashes with SIGSEGV when a PL/pgSQL function",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19545,0eb9a5c1a23b77f38380aa0c32501da4,20260707,2026-07-07,"BUG #19545: Integer truncation of `GinTuple.keylen` causes out-of-bounds read in parallel GIN index build",9,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19547,0eb9a5c1a23b77f38380aa0c32501da4,20260708,2026-07-08,"BUG #19547: `libpqrcv_create_slot` dereferences NULL on a malformed `CREATE_REPLICATION_SLOT` reply (just a sugg",10,3: 4-10 messages,true,linked to a fix commit,both,2026-07-16,8,3: within a month,2026-08-13
19548,4601568feba68393c1d6039e0c8e4762,20260708,2026-07-08,"BUG #19548: Missing dependency between a graph edge and the related PK",4,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19549,ea7b8ddbd5300084dc43651860e9eacc,20260709,2026-07-09,"BUG #19549: Physical replication slot xmin value stuck",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19551,6569e6239b1e16b53e39c78c432465d3,20260710,2026-07-10,"BUG #19551: TRAP: failed Assert(""max_pinned_buffers > 0"")",4,3: 4-10 messages,true,linked to a fix commit,both,2026-07-15,5,2: within a week,2026-08-13
19553,664ffd645474887f547136b3390d4c83,20260716,2026-07-16,"BUG #19553: Wrong results from nested LEFT JOINs over an empty subquery (regression since v16)",13,4: 11+ messages,true,linked to a fix commit,both,2026-07-18,2,2: within a week,2026-08-13
19554,881d4a327e471b77c36fe852cd90a709,20260716,2026-07-16,"BUG #19554: No match for argument: postgresql18-server Error: Unable to find a match: postgresql18-server",1,1: no replies,false,no linked commit,,,,,2026-08-13
19555,dd62e2ef2da8e7dc252efeb2d7a9d06a,20260717,2026-07-17,"BUG #19555: TRAP: failed Assert (ent->cmin == change->data.tuplecid.cmin) on logical replication",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19556,dd62e2ef2da8e7dc252efeb2d7a9d06a,20260717,2026-07-17,"BUG #19556: Segmentation fault in test_decoding",10,3: 4-10 messages,true,linked to a fix commit,both,2026-07-28,11,3: within a month,2026-08-13
19557,688faf33c845e653180dc7ba8d147bc3,20260717,2026-07-17,"BUG #19557: Parallel leader stuckat ParallelFinish leaked InterruptHoldoffCount",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19558,1df764ccd4850fbcd6733db0850a8125,20260718,2026-07-18,"BUG #19558: User-defined prefix operators ""|"" and ""->"" no longer parse in 19beta2 (SQL/PGQ grammar change)",5,3: 4-10 messages,true,linked to a fix commit,both,2026-07-18,0,1: same/next day,2026-08-13
19559,7324d1e05cdd39e16844cf8136422827,20260718,2026-07-18,"BUG #19559: ALTER TABLE SET EXPRESSION / ALTER TYPE fails on columns referenced by a property graph",1,1: no replies,false,no linked commit,,,,,2026-08-13
19560,8b5fa6471bfe06047844ec1cfb7382de,20260720,2026-07-20,"BUG #19560: Wrong results since v16: removable LEFT JOIN silently drops WHERE qual",2,2: 2-3 messages,true,linked to a fix commit,bug_ref,2026-08-28,39,4: within 6 months,2026-08-13
19562,73dbc76e0d6cf6e5bde7f84831baad70,20260721,2026-07-21,"BUG #19562: pgcli packaged by the PostgreSQL Yum Repository:ModuleNotFoundError: No module named 'pgspecial'",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19563,5b98ce181dee73c7a0b63f4a9c0c806a,20260721,2026-07-21,"BUG #19563: Planner does not eliminate redundant outer DISTINCT over UNION",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19564,5b98ce181dee73c7a0b63f4a9c0c806a,20260721,2026-07-21,"BUG #19564: Semantically redundant DISTINCT in an IN subquery changes the join strategy and improves execution t",1,1: no replies,false,no linked commit,,,,,2026-08-13
19565,5b98ce181dee73c7a0b63f4a9c0c806a,20260721,2026-07-21,"BUG #19565: Duplicating an equivalent ANY predicate changes a semijoin into a slower per-row SubPlan",1,1: no replies,false,no linked commit,,,,,2026-08-13
19566,5b98ce181dee73c7a0b63f4a9c0c806a,20260721,2026-07-21,"BUG #19566: redundant HAVING COUNT(*) > 0 changes a parallel hash join into a substantially faster indexed",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19567,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19567: Redundant outer DISTINCT causes a second full aggregation above UNION",3,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19568,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19568: Redundant outer DISTINCT adds Sort and Unique above INTERSECT",1,1: no replies,false,no linked commit,,,,,2026-08-13
19569,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19569: Redundant outer DISTINCT adds Sort and Unique above EXCEPT",1,1: no replies,false,no linked commit,,,,,2026-08-13
19570,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19570: redundant double negation prevents IN-subquery pull-up and causes a slower SubPlan",1,1: no replies,false,no linked commit,,,,,2026-08-13
19571,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19571: Semantically redundant OR FALSE prevents IN-subquery pull-up and causes a slower SubPlan",1,1: no replies,false,no linked commit,,,,,2026-08-13
19572,5b98ce181dee73c7a0b63f4a9c0c806a,20260722,2026-07-22,"BUG #19572: Redundant predicate changes JIT decision and causes an 18x performance difference",4,3: 4-10 messages,false,no linked commit,,,,,2026-08-13
19573,881d4a327e471b77c36fe852cd90a709,20260722,2026-07-22,"BUG #19573: Unable to install new version 18 (able to install 17)",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19575,5b98ce181dee73c7a0b63f4a9c0c806a,20260723,2026-07-23,"BUG #19575: Enhancement for Redundant DISTINCT in set-operation branches",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19576,349bdbe6b8212de4cd9fb7a88f0568f2,20260723,2026-07-23,"BUG #19576: startup process hangs indefinitely replaying MultiXact/CREATE_ID record",2,2: 2-3 messages,false,no linked commit,,,,,2026-08-13
19579,664ffd645474887f547136b3390d4c83,20260725,2026-07-25,"BUG #19579: Wrong results regression",7,3: 4-10 messages,true,linked to a fix commit,both,2026-07-31,6,2: within a week,2026-08-13
