bug_number,reported_dt,subject,thread_message_cnt,is_acted_upon,linked_via,first_commit_dt,days_to_commit
19469,2026-04-27,"BUG #19469: Prevent SIGSEGV on FETCH after ALTER TYPE of cursor rowtype",2,false,,,
19470,2026-04-29,"BUG #19470: PostgreSQL backend aborts (assert failure) when a prepared statement returns a composite type cast t",4,false,,,
19471,2026-05-06,"BUG #19471: Packaging problem with ogr_fdw_18",2,false,,,
19472,2026-05-06,"BUG #19472: CAST(-32768::SMALLINT AS REAL) fails with ""SMALLINT out of range"" but -32768 is valid SMALLINT value",3,false,,,
19473,2026-05-08,"BUG #19473: regression error in dblink: another command is already in progress",6,false,,,
19474,2026-05-09,"BUG #19474: LIKE with nondeterministic collations mis-handle literal backslashes in patterns containing escape",2,true,both,2026-07-06,58
19475,2026-05-11,"BUG #19475: VACUUM on a partition still warns after MAINTAIN is granted on the partitioned parent",2,false,,,
19476,2026-05-12,"BUG #19476: Segmentation fault in contrib/spi",8,true,discussion_link,2026-05-14,2
19477,2026-05-14,"BUG #19477: pg_rewind does not rewind a diverging timeline",1,false,,,
19478,2026-05-15,"BUG #19478: `dblink_close` can be used for injection.",5,false,,,
19479,2026-05-15,"BUG #19479: 04 is happening because your metadata is advertising a package version that is not actually present",1,false,,,
19480,2026-05-15,"BUG #19480: PL/Python SRF crashes (SIGSEGV) when function is replaced mid-iteration: use-after-free in PLy_funct",17,true,both,2026-06-21,37
19481,2026-05-16,"BUG #19481: multivariate MCV expression stats not applied for equivalent predicates on nullable side of LEFT JOI",2,false,,,
19482,2026-05-16,"BUG #19482: Recursive QueueFKConstraintValidation() lacks stack depth check",3,true,both,2026-05-26,10
19483,2026-05-18,"BUG #19483: pg_upgrade fails with orphan records in pg_init_priv catalog table",33,false,,,
19484,2026-05-18,"BUG #19484: Segmentation fault triggered by FDW",34,true,discussion_link,2026-06-23,36
19485,2026-05-18,"BUG #19485: Compilation warnings and notes with GCC 16.1.1 on new Fedora 44",1,true,both,2026-06-18,31
19486,2026-05-18,"BUG #19486: Regression in SQL-language functions using XML values and IS DOCUMENT",3,false,,,
19487,2026-05-19,"BUG #19487: Error while executing SQL query involving XML parsing",5,false,,,
19488,2026-05-19,"BUG #19488: Standby connection fails after dropping on login event trigger enabled always",10,true,discussion_link,2026-05-26,7
19489,2026-05-20,"BUG #19489: Function Name Conflict Between TimescaleDB and pg_stat_monitor Affecting Extension Upgrade",3,false,,,
19490,2026-05-20,"BUG #19490: Streaming standby on 16.14 stops applying WAL on MultiXactOffsetSLRU when primary is 16.8",27,true,discussion_link,2026-05-27,7
19491,2026-05-22,"BUG #19491: Segmentation fault triggered by IS NULL",9,true,discussion_link,2026-06-11,20
19492,2026-05-24,"BUG #19492: intarray: fix variable stats leak in _int_matchsel",3,true,both,2026-05-25,1
19493,2026-05-26,"BUG #19493: Assertion failure in pg_plan_advice with EXISTS subquery and DO_NOT_SCAN advice",11,true,discussion_link,2026-05-29,3
19494,2026-05-26,"BUG #19494: Error on transaction commit inside pipeline triggers psql's Assert",10,true,discussion_link,2026-06-02,7
19496,2026-05-27,"BUG #19496: Assert(""ItemPointerIsValid(pointer)"") when using pageinspect",2,false,,,
19498,2026-05-27,"BUG #19498: Anonymous ROW() field expansion fails after scalar subquery relay",2,false,,,
19499,2026-05-28,"BUG #19499: Extensions Powa and Powa-archivist are missing in official download repository",2,false,,,
19500,2026-05-28,"BUG #19500: pgrepack logical decoding plugin can crash assert builds via SQL decoding API",14,true,discussion_link,2026-06-09,12
19501,2026-05-29,"BUG #19501: btree_gist: use float4/float8 comparison functions to handle NaN correctly",2,true,both,2026-07-01,33
19502,2026-05-31,"BUG #19502: unix_socket_group doesn't work anymore",2,false,,,
19504,2026-06-02,"BUG #19504: Segmentation fault in plpython3u function (pg19)",2,false,,,
19505,2026-06-02,"BUG #19505: Some weird spikes postgresql processes in database (up to 200k sometime) without apparent reasons.",4,false,,,
19506,2026-06-03,"BUG #19506: LOAD '$libdir/...' inside extension scripts ignores dynamic_library_path with extension_control_path",8,false,,,
19507,2026-06-04,"BUG #19507: Auto-named partition table constraint conflicts",7,false,,,
19508,2026-06-04,"BUG #19508: pg_buffercache_pages() crashes the backend with an incompatible caller-supplied record definition",10,true,both,2026-06-10,6
19509,2026-06-04,"BUG #19509: Typo in 19 beta release notes (debug_print_parse)",4,false,,,
19511,2026-06-05,"BUG #19511: contrib/dblink: NULL dereference in dblink_get_notify() when called without a prior connection",5,false,,,
19512,2026-06-05,"BUG #19512: PG 17.10: SIGSEGV in build_minmax_path (planner) and hash_bytes (HashAgg executor)",2,false,,,
19513,2026-06-07,"BUG #19513: pg_upgrade fails with orphan records in pg_init_priv catalog table",2,false,,,
19514,2026-06-08,"BUG #19514: pg_hba error when configuring SSL Replication",1,false,,,
19515,2026-06-10,"BUG #19515: Creating a faulty BRIN operator class can cause the server to crash when used.",2,false,,,
19516,2026-06-10,"BUG #19516: Mixup of OLD/NEW with RETURNING when parenthesized",2,true,bug_ref,2026-06-11,1
19517,2026-06-10,"BUG #19517: Eager Aggregation produces wrong count(*) when pushed into RHS of Hash Semi Join",3,false,,,
19518,2026-06-12,"BUG #19518: Path resolution for loading a function fails, if postgres is somewhere in the path.",2,false,,,
19519,2026-06-14,"BUG #19519: REPACK can fail due to missing chunk for toast value",27,false,,,
19520,2026-06-14,"BUG #19520: PANIC when concurrently manipulating stored procedures with pg_stat_statements and track_functions =",17,true,discussion_link,2026-06-18,4
19521,2026-06-15,"BUG #19521: After a minor PostgreSQL update from 14.22 to 14.23, the database goes into an infinite loop.",7,false,,,
19523,2026-06-18,"BUG #19523: psql tab-completion shadows pg_db_role_setting",5,false,,,
19524,2026-06-18,"BUG #19524: In `contrib/btree_gist` float4/float8 GiST index operations, handling NaN values with raw C operator",16,true,both,2026-07-01,13
19525,2026-06-18,"BUG #19525: In `contrib/dict_int`, handling a token whose first byte is a null byte causes `pnstrdup()` .",4,true,discussion_link,2026-07-05,17
19527,2026-06-18,"BUG #19527: Double-Abort Crash in `ResOwnerReleaseOSSLCipher` via `encrypt_iv` with Oversized Input",2,true,both,2026-06-22,4
19528,2026-06-19,"BUG #19528: Assert failure in generate_normalized_query() via Squashed Array Literals",3,true,discussion_link,2026-08-10,52
19529,2026-06-19,"BUG #19529: Documentation appears inconsistent with pg_dump --statistics behavior for CREATE STATISTICS objects",3,true,discussion_link,2026-06-22,3
19530,2026-06-21,"BUG #19530: Crash (SIGSEGV/SIGBUS) in parallel B-tree index vacuum during plain VACUUM",2,false,,,
19531,2026-06-24,"BUG #19531: Inconsistent Error Messages for the Same SQL Query",3,false,,,
19532,2026-06-24,"BUG #19532: Window run-condition optimization can produce wrong results for count() window aggregates",2,false,,,
19533,2026-06-24,"BUG #19533: Wrong results from WindowAgg run-condition pushdown on count() with EXCLUDE CURRENT ROW",15,true,both,2026-07-07,13
19534,2026-06-24,"BUG #19534: Qual pushdown across a window subquery is unsafe with nondeterministic partition collations",6,false,,,
19535,2026-06-24,"BUG #19535: Splitting window input targets can break same-level SRF lockstep semantics",2,true,both,2026-06-30,6
19536,2026-06-24,"BUG #19536: UPDATE RETURNING OLD value is stale after concurrent update when table has a BEFORE UPDATE trigger",7,true,both,2026-07-08,14
19537,2026-06-26,"BUG #19537: Authentication failed regardless of typing exactly my password set from sudo passwd postgres",2,false,,,
19538,2026-06-29,"BUG #19538: ALTER SYSTEM adds extra quotes",2,false,,,
19539,2026-06-29,"BUG #19539: psql 17.6 on Windows 11 prints random garbage characters in Russian localized output of \d",2,false,,,
19540,2026-06-30,"BUG #19540: Inconsistent integer-to-octal formatting for permission GUCs in pg_settings (boot_val vs setting)",2,false,,,
19541,2026-06-30,"BUG #19541: Postgresql failed to run 150+ tests on both debug and release configurations with VS 2026 on Windows",5,false,,,
19542,2026-07-03,"BUG #19542: Boolean syntax in GRAPH_TABLE",3,false,,,
19543,2026-07-03,"BUG #19543: ALTER RULE ... RENAME accepts reserved name ""_RETURN"" for a non-view rule; breaks a restored dump",2,true,both,2026-07-04,1
19544,2026-07-06,"BUG #19544: PostgreSQL 18.3 backend crashes with SIGSEGV when a PL/pgSQL function",3,false,,,
19545,2026-07-07,"BUG #19545: Integer truncation of `GinTuple.keylen` causes out-of-bounds read in parallel GIN index build",9,false,,,
19547,2026-07-08,"BUG #19547: `libpqrcv_create_slot` dereferences NULL on a malformed `CREATE_REPLICATION_SLOT` reply (just a sugg",10,true,both,2026-07-16,8
19548,2026-07-08,"BUG #19548: Missing dependency between a graph edge and the related PK",4,false,,,
19549,2026-07-09,"BUG #19549: Physical replication slot xmin value stuck",2,false,,,
19551,2026-07-10,"BUG #19551: TRAP: failed Assert(""max_pinned_buffers > 0"")",4,true,both,2026-07-15,5
19553,2026-07-16,"BUG #19553: Wrong results from nested LEFT JOINs over an empty subquery (regression since v16)",13,true,both,2026-07-18,2
19554,2026-07-16,"BUG #19554: No match for argument: postgresql18-server Error: Unable to find a match: postgresql18-server",1,false,,,
19555,2026-07-17,"BUG #19555: TRAP: failed Assert (ent->cmin == change->data.tuplecid.cmin) on logical replication",3,false,,,
19556,2026-07-17,"BUG #19556: Segmentation fault in test_decoding",10,true,both,2026-07-28,11
19557,2026-07-17,"BUG #19557: Parallel leader stuckat ParallelFinish leaked InterruptHoldoffCount",2,false,,,
19558,2026-07-18,"BUG #19558: User-defined prefix operators ""|"" and ""->"" no longer parse in 19beta2 (SQL/PGQ grammar change)",5,true,both,2026-07-18,0
19559,2026-07-18,"BUG #19559: ALTER TABLE SET EXPRESSION / ALTER TYPE fails on columns referenced by a property graph",1,false,,,
19560,2026-07-20,"BUG #19560: Wrong results since v16: removable LEFT JOIN silently drops WHERE qual",2,true,bug_ref,2026-08-28,39
19562,2026-07-21,"BUG #19562: pgcli packaged by the PostgreSQL Yum Repository:ModuleNotFoundError: No module named 'pgspecial'",2,false,,,
19563,2026-07-21,"BUG #19563: Planner does not eliminate redundant outer DISTINCT over UNION",2,false,,,
19564,2026-07-21,"BUG #19564: Semantically redundant DISTINCT in an IN subquery changes the join strategy and improves execution t",1,false,,,
19565,2026-07-21,"BUG #19565: Duplicating an equivalent ANY predicate changes a semijoin into a slower per-row SubPlan",1,false,,,
19566,2026-07-21,"BUG #19566: redundant HAVING COUNT(*) > 0 changes a parallel hash join into a substantially faster indexed",2,false,,,
19567,2026-07-22,"BUG #19567: Redundant outer DISTINCT causes a second full aggregation above UNION",3,false,,,
19568,2026-07-22,"BUG #19568: Redundant outer DISTINCT adds Sort and Unique above INTERSECT",1,false,,,
19569,2026-07-22,"BUG #19569: Redundant outer DISTINCT adds Sort and Unique above EXCEPT",1,false,,,
19570,2026-07-22,"BUG #19570: redundant double negation prevents IN-subquery pull-up and causes a slower SubPlan",1,false,,,
19571,2026-07-22,"BUG #19571: Semantically redundant OR FALSE prevents IN-subquery pull-up and causes a slower SubPlan",1,false,,,
19572,2026-07-22,"BUG #19572: Redundant predicate changes JIT decision and causes an 18x performance difference",4,false,,,
19573,2026-07-22,"BUG #19573: Unable to install new version 18 (able to install 17)",2,false,,,
19575,2026-07-23,"BUG #19575: Enhancement for Redundant DISTINCT in set-operation branches",2,false,,,
19576,2026-07-23,"BUG #19576: startup process hangs indefinitely replaying MultiXact/CREATE_ID record",2,false,,,
19579,2026-07-25,"BUG #19579: Wrong results regression",7,true,both,2026-07-31,6
19580,2026-07-25,"BUG #19580: Can not FINALIZE detach partition. Table in stuck",2,false,,,
19581,2026-07-26,"BUG #19581: Non-UTF8-encoded text in log file",2,false,,,
19582,2026-07-27,"BUG #19582: Query fails on mixed IPv4 IPv6 data when index added",2,false,,,
19583,2026-07-29,"BUG #19583: macaddr input accepts octet fields longer than 8 hex digits",6,false,,,
19584,2026-07-29,"BUG #19584: tid input acceptance is platform-dependent: '(,5)'::tid yields (0,5) on glibc, errors on macOS",2,true,discussion_link,2026-08-06,8
19585,2026-07-29,"BUG #19585: Trivial bug - anchor tag points to wrong book",3,true,bug_ref,2026-08-04,6
19586,2026-07-29,"BUG #19586: money division overflow",6,true,discussion_link,2026-08-04,6
19587,2026-07-29,"BUG #19587: hashchar (internal ""char"" type) depends on platform char signedness",2,false,,,
19588,2026-07-30,"BUG #19588: Semantically equivalent DISTINCT ON query returns different result when wrapped in MATERIALIZED CTE.",3,false,,,
19589,2026-07-30,"BUG #19589: JSON_QUERY rejects domain-over-bytea input when using FORMAT JSON ENCODING UTF8.",2,false,,,
19590,2026-07-31,"BUG #19590: to_date/to_timestamp ""Y,YYY"" accepts out-of-range values",2,false,,,
19593,2026-08-01,"BUG #19593: area(circle) silently returns Infinity instead of raising ""value out of range: overflow""",10,false,,,
19594,2026-08-01,"BUG #19594: to_char/jsonpath format cache serves a format tree parsed in the wrong strict-mode",2,false,,,
19595,2026-08-02,"BUG #19595: Three memory-safety defects in src/backend/tsearch/spell.c (dictionary loader), PG 18.3",7,true,both,2026-08-02,0
19597,2026-08-02,"BUG #19597: getQuadrant: impossible case is reachable",4,false,,,
19598,2026-08-02,"BUG #19598: pg_waldump: -s/-e accept out-of-range WAL locations and silently use the low 32 bits",13,true,both,2026-08-12,10
19599,2026-08-02,"BUG #19599: RestoreBlockImage: the decode cross-checks never bound hole_offset + hole_length against BLCKSZ",1,false,,,
19600,2026-08-03,"BUG #19600: pgcrypto crypt() can return text with invalid encoding",2,false,,,
19601,2026-08-03,"BUG #19601: Vuln45: Unbounded recursion via self-retying Perl scalar in bool_plperl's SvTRUE call causes backend",4,false,,,
19602,2026-08-03,"BUG #19602: Vuln46: citext split_part silently returns NULL for a zero field position instead of raising core sp",1,false,,,
19603,2026-08-03,"BUG #19603: Vuln47: distance_taxicab and distance_chebyshev silently return 0 instead of NaN when a cube coordin",2,false,,,
19604,2026-08-03,"BUG #19604: Bug 9: `plperl_to_hstore` heap overflow with a tied Perl hash",2,false,,,
19607,2026-08-03,"BUG #19607: Bug 18: `pg_surgery` infinite loop in `heap_force_common`",5,true,both,2026-08-04,1
19608,2026-08-03,"BUG #19608: Error while Reindexing Main Table",2,false,,,
19609,2026-08-04,"BUG #19609: Server crashes when executing a JIT-compiled SQL function on s390x",5,false,,,
19610,2026-08-06,"BUG #19610: Database won't start if an unrelated process is exist",4,false,,,
19612,2026-08-07,"BUG #19612: SEGV in ParseConfigFp() in guc-file.l",8,true,discussion_link,2026-08-16,9
19613,2026-08-07,"BUG #19613: pg_restore: several SEGVs in ReadToc() in pg_backup_archiver.c",7,false,,,
19615,2026-08-11,"BUG #19615: COVAR_POP / COVAR_SAMP / REGR_SXY return 0.0 instead of NaN",4,true,both,2026-08-12,1
19616,2026-08-11,"BUG #19616: pgoutput sends stream abort ('A') to clients that did not enable streaming",15,true,both,2026-08-18,7
